date,account_value
2022-06-01,100000.0
2022-06-02,103289.5993462906
2022-06-03,100011.64495590974
2022-06-06,99894.82300901033
2022-06-07,101437.19001340486
2022-06-08,99997.60702085115
2022-06-09,96580.61517285921
2022-06-10,93776.3005194626
2022-06-13,90110.81913137056
2022-06-14,88431.85510778047
2022-06-15,90189.42806958772
2022-06-16,87843.85004758455
2022-06-17,87583.44181012727
2022-06-21,88735.67054891206
2022-06-22,89979.4383482895
2022-06-23,93474.5064444504
2022-06-24,95945.49408483125
2022-06-27,95228.60135030367
2022-06-28,92613.65562009432
2022-06-29,93621.75973653414
2022-06-30,92458.72234487154
2022-07-01,94614.3480887375
2022-07-05,95446.17259168245
2022-07-06,96290.42478894808
2022-07-07,97511.61468076326
2022-07-08,96971.02589940645
2022-07-11,95146.70563268282
2022-07-12,93731.3869433365
2022-07-13,93144.23219632723
2022-07-14,93466.1324839554
2022-07-15,95297.00424527742
2022-07-18,93404.79511022188
2022-07-19,97060.74104451753
2022-07-20,98576.06782102205
2022-07-21,101049.06074094393
2022-07-22,98600.51193189241
2022-07-25,97881.62161588289
2022-07-26,97403.01558827974
2022-07-27,100100.67306089021
2022-07-28,102767.10160779573
2022-07-29,103210.47375821687
2022-08-01,102945.48800992586
2022-08-02,104716.59171628572
2022-08-03,105124.55430173494
2022-08-04,105135.37435483553
2022-08-05,105105.38986157991
2022-08-08,105013.89805936434
2022-08-09,102072.08069181062
2022-08-10,104328.51971387483
2022-08-11,103661.69897031404
2022-08-12,104588.49486493685
2022-08-15,104238.6589922867
2022-08-16,102699.60089063265
2022-08-17,100864.56972074129
2022-08-18,100939.49525022127
2022-08-19,99612.93782758333
2022-08-22,96399.35397290804
2022-08-23,95686.85594129183
2022-08-24,96614.1683421097
2022-08-25,98831.9287981949
2022-08-26,93819.31713819124
2022-08-29,93524.67987775423
2022-08-30,92814.52617024996
2022-08-31,92483.05873632051
2022-09-01,92987.06916761019
2022-09-02,91711.14903020479
2022-09-06,91049.47782659151
2022-09-07,94630.17497968294
2022-09-08,96232.76352262117
2022-09-09,98609.11800336458
2022-09-12,99110.36673307039
2022-09-13,93678.57943486788
2022-09-14,93570.42578076936
2022-09-15,92865.21476888277
2022-09-16,91442.59611272432
2022-09-19,90618.89823674776
2022-09-20,89416.43767690279
2022-09-21,87806.77655362703
2022-09-22,86318.07478284456
2022-09-23,86768.4176478348
2022-09-26,85675.38489484407
