date,account_value
2021-01-04,100000.0
2021-01-05,100249.28789453127
2021-01-06,96913.21776513674
2021-01-07,98887.01976708986
2021-01-08,100834.48873071291
2021-01-11,99073.41020609665
2021-01-12,97620.90531327057
2021-01-13,99019.2931373291
2021-01-14,97479.02499939728
2021-01-15,97255.63893248368
2021-01-19,97170.4084742241
2021-01-20,106384.71316792298
2021-01-21,105894.2408673935
2021-01-22,104113.22602249909
2021-01-25,102934.48606325913
2021-01-26,102323.49637629319
2021-01-27,97282.75056101609
2021-01-28,100477.34145857621
2021-01-29,99515.84349943924
2021-02-01,101534.89202238846
2021-02-02,103842.47297503281
2021-02-03,100868.58703591157
2021-02-04,102965.39809157181
2021-02-05,103696.50059344101
2021-02-08,102730.0633948021
2021-02-09,104740.62775589753
2021-02-10,106328.07813383866
2021-02-11,106939.11524273682
2021-02-12,108396.31025053788
2021-02-16,107877.93220116425
2021-02-17,107520.7711293869
2021-02-18,108362.13538672257
2021-02-19,106820.12861229706
2021-02-22,105473.46058203507
2021-02-23,105504.28364302445
2021-02-24,106974.53992821503
2021-02-25,104863.55317665864
2021-02-26,104291.08552624512
2021-03-01,107234.88013769913
2021-03-02,106091.30036570359
2021-03-03,100315.5775287323
2021-03-04,98185.7142808609
2021-03-05,100065.51008488465
2021-03-08,96118.70567204285
2021-03-09,98487.43409420778
2021-03-10,97824.21897293854
2021-03-11,101036.73395468522
2021-03-12,100028.87476231385
2021-03-15,101746.26898552704
2021-03-16,101529.00787474442
2021-03-17,101366.73547627259
2021-03-18,97417.50705744553
2021-03-19,98175.31696440506
2021-03-22,99884.74286104966
2021-03-23,100675.74151970673
2021-03-24,97821.45545269776
2021-03-25,95994.34052254487
2021-03-26,97308.83856655884
2021-03-29,97777.07385994721
2021-03-30,97399.72766854096
2021-03-31,99537.88379790116
2021-04-01,100965.77380682755
2021-04-05,101582.05340744782
2021-04-06,102115.51538254548
2021-04-07,101991.12164427567
2021-04-08,103766.33679415513
2021-04-09,104159.18286206055
2021-04-12,104268.66119791794
2021-04-13,105411.77905775834
2021-04-14,103803.98559881974
2021-04-15,106126.34790398407
2021-04-16,106520.45263888169
2021-04-19,106644.72833563614
2021-04-20,106541.36743380356
2021-04-21,103477.45156838227
2021-04-22,103983.72616745759
2021-04-23,104954.48736597825
2021-04-26,105347.21917797852
2021-04-27,104798.42138888169
2021-04-28,104919.28641630936
2021-04-29,104641.90497519303
2021-04-30,104711.46228815842
2021-05-03,104377.50733353425
2021-05-04,101502.25074364472
2021-05-05,101117.56687428284
2021-05-06,101780.12477614213
2021-05-07,103304.31421639252
2021-05-10,99740.68893839646
2021-05-11,100847.43131233979
2021-05-12,98279.63835503388
2021-05-13,99018.66500784684
2021-05-14,100869.60056473542
2021-05-17,99794.85211922455
2021-05-18,99660.83078743744
2021-05-19,100126.51811816025
2021-05-20,102591.76701857377
2021-05-21,102235.08234717179
2021-05-24,103758.2300379448
2021-05-25,104154.76606489945
2021-05-26,104467.76336695481
2021-05-27,104284.41120077897
2021-05-28,104589.60105158616
2021-06-01,103475.82258822251
2021-06-02,103188.50123717118
2021-06-03,102510.86411072541
2021-06-04,103832.0189836197
2021-06-07,104023.3825986557
2021-06-08,103899.66056563187
2021-06-09,103796.16885639954
2021-06-10,105324.64190270234
2021-06-11,105864.1834619217
2021-06-14,107731.83689715195
2021-06-15,106946.69352032471
2021-06-16,107122.09905793
2021-06-17,108765.15587593842
2021-06-18,108685.7678864174
2021-06-21,108878.09962822724
2021-06-22,110525.67925049592
2021-06-23,111329.8502295189
2021-06-24,111751.00352408219
