date,account_value
2022-03-04,95732.02560765839
2022-03-07,93035.51194341278
2022-03-08,91751.10342748261
2022-03-09,95179.70525701142
2022-03-10,94682.43682057953
2022-03-11,92013.8189769516
2022-03-14,90822.8892894516
2022-03-15,93788.8036380539
2022-03-16,95827.11104543305
2022-03-17,96548.66374547577
2022-03-18,97382.6706844101
2022-03-21,96815.78329045868
2022-03-22,98198.09007985688
2022-03-23,96627.03546865082
2022-03-24,97806.89089543915
2022-03-25,97857.17914159394
2022-03-28,96879.69932515717
2022-03-29,99094.42797048188
2022-03-30,98413.79964406586
2022-03-31,97533.90466268158
2022-04-01,97088.08719976044
2022-04-04,97757.20189626313
2022-04-05,97666.255778862
2022-04-06,97322.43604238129
2022-04-07,100547.24930532074
2022-04-08,100731.28308446503
2022-04-11,96689.88642461396
2022-04-12,94570.06461293793
2022-04-13,96113.43191487885
2022-04-14,94293.03500325776
2022-04-18,93771.79608495331
2022-04-19,95720.31889302826
2022-04-20,97819.68885381318
2022-04-21,94754.19240148163
2022-04-22,91598.06888158417
2022-04-25,91814.04979283905
2022-04-26,90192.27358586884
2022-04-27,89302.00332982636
2022-04-28,83839.5516811142
2022-04-29,81010.00757558442
2022-05-02,81454.41913564301
2022-05-03,81366.40570409394
2022-05-04,80426.25659520722
