date,account_value
2022-01-03,100000.0
2022-01-04,99305.391206234
2022-01-05,95857.62326200487
2022-01-06,95433.32653341677
2022-01-07,94666.91348455049
2022-01-10,95221.31415439608
2022-01-11,96831.26612039187
2022-01-12,97085.33621553805
2022-01-13,94373.37831825258
2022-01-14,95203.20447200396
2022-01-18,94277.27212161256
2022-01-19,93622.7674544182
2022-01-20,92341.40209864809
2022-01-21,90343.53804879762
2022-01-24,90826.37540919878
2022-01-25,88655.28175999071
2022-01-26,88228.15629704668
2022-01-27,86492.49551714327
2022-01-28,89117.62804223635
2022-01-31,92415.16415579988
2022-02-01,92783.8104689255
2022-02-02,93733.71985390474
2022-02-03,90676.31191184999
2022-02-04,91351.99429911425
2022-02-07,91344.30391149523
2022-02-08,93307.38664888003
2022-02-09,95435.83624088671
2022-02-10,92345.5243092766
2022-02-11,88637.28986179736
2022-02-14,88558.85211765673
2022-02-15,90855.39510515978
2022-02-16,90246.10929278185
2022-02-17,87559.09184817126
2022-02-18,86192.45094780733
2022-02-22,86110.24909603503
2022-02-23,84230.6511101227
2022-02-24,87636.75743769076
2022-02-25,89673.3735644684
2022-02-28,89820.21217559816
2022-03-01,88032.10524200441
2022-03-02,89463.3853895569
2022-03-03,87845.99354003908
2022-03-04,86709.80163787844
2022-03-07,84244.21527313234
2022-03-08,83792.19933532717
2022-03-09,86505.72011398317
2022-03-10,84387.19960617067
2022-03-11,82228.32971786501
2022-03-14,80829.52750610354
2022-03-15,83186.82523178103
2022-03-16,87258.67988418581
2022-03-17,86815.25684188845
2022-03-18,88466.27396224978
2022-03-21,88127.6081907654
2022-03-22,89296.75027297976
2022-03-23,86783.26589416506
2022-03-24,88716.66028045656
2022-03-25,88654.84194778444
2022-03-28,90063.57176803591
2022-03-29,91746.32702850344
2022-03-30,90369.81010269167
2022-03-31,88353.36930679323
2022-04-01,88801.67922805788
2022-04-04,90232.10212921145
2022-04-05,88392.05914901735
2022-04-06,86903.1729147339
2022-04-07,87017.61194824221
2022-04-08,85741.98184417727
2022-04-11,84087.61287902834
2022-04-12,83229.78570388796
2022-04-13,84633.80808090212
2022-04-14,82659.98825668337
2022-04-18,82649.66777252199
2022-04-19,84427.11413024904
2022-04-20,83567.25144027712
2022-04-21,81792.19377349855
2022-04-22,79830.99729370119
2022-04-25,80879.8775808716
2022-04-26,78237.44312881472
2022-04-27,77950.19228576662
2022-04-28,79959.52725051882
2022-04-29,77902.01459335329
2022-05-02,79565.82076095583
2022-05-03,79948.41182922365
2022-05-04,82921.45470642092
2022-05-05,79363.7322180176
2022-05-06,78229.90099929812
2022-05-09,75236.42313217165
2022-05-10,76445.428495636
2022-05-11,75023.23119949343
2022-05-12,75564.8195402527
2022-05-13,78546.65329193117
2022-05-16,78062.34765457155
2022-05-17,80315.78114532473
2022-05-18,77676.0203039551
2022-05-19,78043.94735549929
2022-05-20,77975.55138229372
2022-05-23,78566.36371063234
2022-05-24,77271.49807952883
2022-05-25,78057.55105041506
2022-05-26,80152.28515075686
2022-05-27,82488.59234832766
2022-05-31,81801.06506179812
2022-06-01,80956.24968170168
2022-06-02,83738.312429657
2022-06-03,82179.7337515259
2022-06-06,82075.84797119143
2022-06-07,82750.16098999025
2022-06-08,81834.39618896486
2022-06-09,80114.6547949219
2022-06-10,77569.38213562014
2022-06-13,74104.33178161623
2022-06-14,74248.83191131594
2022-06-15,75531.58914398195
2022-06-16,72354.78804992678
2022-06-17,72770.45091105654
2022-06-21,73893.06193400576
2022-06-22,73828.04574824526
2022-06-23,74787.71172953799
2022-06-24,77179.93329859927
2022-06-27,76598.07329798891
2022-06-28,74355.06782008364
2022-06-29,74091.43354273989
2022-06-30,73511.47701884463
2022-07-01,73606.30083323672
2022-07-05,74339.8343453522
2022-07-06,74402.28956843569
2022-07-07,75821.97361613467
2022-07-08,75639.82842494204
2022-07-11,74251.73535014346
2022-07-12,73433.8096413727
2022-07-13,73250.57056666567
2022-07-14,73249.30517054751
2022-07-15,74590.18744898989
2022-07-18,74019.8796715851
2022-07-19,76506.64699794009
2022-07-20,78165.12124873354
2022-07-21,79193.08330775454
2022-07-22,78141.90484858706
2022-07-25,77872.86206294253
2022-07-26,76850.35846186831
2022-07-27,79038.79311228945
2022-07-28,80204.93332148745
2022-07-29,80703.97904444888
2022-08-01,80903.41546107485
2022-08-02,80785.66114665224
2022-08-03,82023.72512294009
2022-08-04,83535.82285166933
2022-08-05,82896.17066050722
2022-08-08,82453.7739319916
2022-08-09,81234.7287240143
2022-08-10,83100.78580332949
2022-08-11,82466.92040110781
2022-08-12,83730.4632401581
2022-08-15,84242.78398753359
2022-08-16,83921.5853257294
2022-08-17,82753.82810450747
2022-08-18,82900.34607554629
2022-08-19,81216.81513835146
2022-08-22,79376.45238734438
2022-08-23,79075.71723414614
2022-08-24,79211.35106517031
2022-08-25,80803.50038005068
2022-08-26,77493.71550608828
2022-08-29,76558.85302211001
2022-08-30,75821.69227458193
2022-08-31,75576.19246913149
2022-09-01,75215.69361735537
2022-09-02,74208.8637681122
2022-09-06,73505.47888423159
2022-09-07,75015.35907984927
2022-09-08,75718.49304057314
2022-09-09,77257.34405375674
2022-09-12,76965.42270137026
2022-09-13,72975.96824122622
2022-09-14,72879.32119227602
2022-09-15,70354.7657075043
2022-09-16,69978.32685710146
2022-09-19,70029.74815608218
2022-09-20,69186.09115077212
2022-09-21,68153.0509972687
2022-09-22,67473.16994715884
2022-09-23,66616.91010905459
2022-09-26,65980.97088481142
