date,account_value
2021-10-13,112937.85942310287
2021-10-14,114323.90458625747
2021-10-15,114961.68672126724
2021-10-18,114830.48631233169
2021-10-19,115139.00529426528
2021-10-20,115387.57893127395
2021-10-21,115548.88443893386
2021-10-22,115166.33701747848
2021-10-25,116443.01356309844
2021-10-26,116753.21702522231
2021-10-27,116286.4587454219
2021-10-28,117277.20600408508
2021-10-29,118016.14565557434
2021-11-01,117853.82451719238
2021-11-02,118390.75571388198
2021-11-03,119389.6104745288
2021-11-04,119778.23678440048
2021-11-05,119529.11678260757
2021-11-08,118838.35144132568
2021-11-09,117816.15028423263
2021-11-10,116056.82602542831
2021-11-11,114659.04965585662
2021-11-12,114846.45977109863
2021-11-15,114358.55220216705
2021-11-16,114727.864488544
2021-11-17,114838.25157350494
2021-11-18,114088.38841003372
2021-11-19,113226.77096408798
2021-11-22,112584.2417406459
2021-11-23,110827.6591781993
2021-11-24,111033.4295281787
2021-11-26,108979.01839202835
2021-11-29,110029.24904388381
2021-11-30,107381.12558406784
2021-12-01,105272.3353828807
2021-12-02,107280.94813198043
2021-12-03,105875.72405332519
2021-12-06,107634.70792907669
2021-12-07,111431.59326452209
2021-12-08,112355.35585874511
2021-12-09,111799.92132514907
2021-12-10,113163.6565050502
2021-12-13,112562.18553155853
2021-12-14,112076.4365887065
2021-12-15,113001.47281831695
2021-12-16,111970.93237918807
2021-12-17,112471.98569673492
2021-12-20,110706.11818975402
2021-12-21,113926.8830637355
2021-12-22,115851.98575777007
2021-12-23,116745.06042522384
2021-12-27,117366.90038579894
2021-12-28,117058.48088783218
2021-12-29,117122.3813056369
