date,account_value
2021-01-04,100000.0
2021-01-05,100151.14267430306
2021-01-06,100697.13167653084
2021-01-07,101848.0572479725
2021-01-08,102210.76195225716
2021-01-11,101541.91488919259
2021-01-12,102042.13531765938
2021-01-13,101454.00285420418
2021-01-14,100474.9004925251
2021-01-15,99711.46136174203
2021-01-19,100021.44448361397
2021-01-20,101031.38725743294
2021-01-21,101123.3852241993
2021-01-22,99762.12508091927
2021-01-25,99437.75439534188
2021-01-26,99583.16088185311
2021-01-27,96196.14378819466
2021-01-28,97336.3045967579
2021-01-29,95837.65341458321
2021-02-01,97588.97583470345
2021-02-02,99285.17943654061
2021-02-03,98331.69968876839
2021-02-04,99766.1901310444
2021-02-05,99892.69261822701
2021-02-08,100793.23945889474
2021-02-09,100783.98803219796
2021-02-10,100578.01865277291
2021-02-11,99506.37156186104
2021-02-12,99909.05545315743
2021-02-16,100542.28718075753
2021-02-17,100199.88963589669
2021-02-18,101094.2368649006
2021-02-19,101327.13582692147
2021-02-22,99866.98414883614
2021-02-23,99323.8568256855
2021-02-24,99504.3808907032
2021-02-25,96718.35694966317
2021-02-26,97037.82573399544
2021-03-01,99393.26757512093
2021-03-02,98710.04256329537
2021-03-03,97437.6055191517
2021-03-04,95533.52591786385
2021-03-05,97942.85390553475
2021-03-08,97082.51149449349
2021-03-09,98389.55837712288
2021-03-10,99293.23268780709
2021-03-11,100305.97985730172
2021-03-12,100604.84264264107
2021-03-15,101483.82056889535
2021-03-16,101564.73471913338
2021-03-17,101514.67429814339
2021-03-18,100043.04355511666
2021-03-19,100939.06368336678
2021-03-22,101806.73843655587
2021-03-23,100987.65598187447
2021-03-24,101005.69947896004
2021-03-25,101863.80300984383
2021-03-26,104570.88085064889
2021-03-29,104234.06842503548
2021-03-30,102930.1675919056
2021-03-31,103345.04894719124
2021-04-01,104558.3037537098
2021-04-05,105987.59289822579
2021-04-06,105838.21754345894
2021-04-07,105578.5861252308
2021-04-08,105496.73521122933
2021-04-09,106522.7337940693
2021-04-12,106785.3445499897
2021-04-13,106811.71123394967
2021-04-14,106207.87142071725
2021-04-15,107030.98921856881
2021-04-16,107632.32652935982
2021-04-19,106630.9303501606
2021-04-20,106334.43651471139
2021-04-21,107020.73456082345
2021-04-22,106411.24822888375
2021-04-23,107260.2918308735
2021-04-26,106509.6445072651
2021-04-27,106664.0446194172
2021-04-28,105719.14984402657
2021-04-29,107570.35177121163
2021-04-30,106925.13614544869
2021-05-03,107281.80853924752
2021-05-04,107120.10848507882
2021-05-05,106352.49116024972
2021-05-06,107341.5200680256
2021-05-07,108234.07215771676
2021-05-10,107501.55146298409
2021-05-11,106795.58462796212
2021-05-12,103999.38831982613
2021-05-13,105719.06440625191
2021-05-14,106807.26952252389
2021-05-17,106188.31584057809
2021-05-18,105191.29184613228
2021-05-19,105193.31405529976
2021-05-20,106770.56730160714
2021-05-21,106472.8848865986
2021-05-24,107133.82332501412
2021-05-25,107124.02241406441
2021-05-26,106941.06949887276
2021-05-27,107353.49038205147
2021-05-28,107748.71842846871
2021-06-01,107582.4017475605
2021-06-02,107680.21945080758
2021-06-03,106888.98743329049
2021-06-04,107614.06821713448
2021-06-07,106369.57717022896
2021-06-08,106475.55881009102
2021-06-09,106500.39148221017
2021-06-10,107020.70088849068
2021-06-11,107492.1572655201
2021-06-14,107707.63165555001
2021-06-15,107710.1888721943
2021-06-16,106882.01244435311
2021-06-17,107606.84970746041
2021-06-18,106122.67634472848
2021-06-21,107767.44464383126
2021-06-22,108607.5446232319
2021-06-23,108312.85439190865
2021-06-24,108951.88435254098
2021-06-25,109378.51937947274
2021-06-28,110079.27951893807
2021-06-29,110504.27858815194
2021-06-30,110742.17874798775
2021-07-01,110902.41565403939
2021-07-02,111559.08112607003
