date,account_value
2022-08-04,74958.1207949524
2022-08-05,75410.57193630982
2022-08-08,75161.98349636841
2022-08-09,72977.13391751099
2022-08-10,75319.63336819458
2022-08-11,75006.19126004029
2022-08-12,75560.04230374146
2022-08-15,75196.73419827271
2022-08-16,74261.0412661438
2022-08-17,72713.72287625122
2022-08-18,72747.30350369263
2022-08-19,71635.49268215943
2022-08-22,68795.90180081177
2022-08-23,68900.3029848938
2022-08-24,70448.71076077271
2022-08-25,71523.55237454224
2022-08-26,68114.96155422974
2022-08-29,67176.54065579224
2022-08-30,66892.50330227661
2022-08-31,66668.04221218872
2022-09-01,66441.28204983521
2022-09-02,65431.72125881958
2022-09-06,65127.62457913208
2022-09-07,67637.01230041504
2022-09-08,68941.74425880432
2022-09-09,70666.76282112121
2022-09-12,71307.20168869018
2022-09-13,66770.4315070343
2022-09-14,67321.61227790832
2022-09-15,66177.47171012878
2022-09-16,65513.59216873169
2022-09-19,65277.60393707276
2022-09-20,64681.012943191534
2022-09-21,63558.66298858643
2022-09-22,61943.37044136048
2022-09-23,62556.0837172699
2022-09-26,62394.40166656495
