date,account_value
2021-06-29,121639.75432208016
2021-06-30,121623.61923554375
2021-07-01,121738.6768045707
2021-07-02,123020.78229048684
2021-07-06,123238.13857987359
2021-07-07,123810.35612585976
2021-07-08,123082.9571037574
2021-07-09,124076.43773272469
2021-07-12,124157.37797072365
2021-07-13,124259.9931826873
2021-07-14,125217.50302699044
2021-07-15,125040.74979737237
2021-07-16,124042.240006475
2021-07-19,121993.55941250756
2021-07-20,124232.09906723931
2021-07-21,125669.34752276375
2021-07-22,126571.21714833214
2021-07-23,127758.42567732766
2021-07-26,127782.00080874398
2021-07-27,126969.90329983666
2021-07-28,127614.89896443322
2021-07-29,128185.0699434562
2021-07-30,128169.41207507088
2021-08-02,127895.54848578408
2021-08-03,128474.37951233819
2021-08-04,128220.43876555398
2021-08-05,129057.75869372323
2021-08-06,129179.81325486138
2021-08-09,128935.1009407325
2021-08-10,128824.88097956612
2021-08-11,129273.95605709984
2021-08-12,129397.44015028908
2021-08-13,129727.38392546609
2021-08-16,130086.94011881783
2021-08-17,128786.82358172371
2021-08-18,127734.22423794701
2021-08-19,129067.89929440453
2021-08-20,129775.39160063698
2021-08-23,131498.99283554984
2021-08-24,131739.62491801215
2021-08-25,132035.0245342536
2021-08-26,131085.6590814872
2021-08-27,132127.37975314094
2021-08-30,132900.2829470916
2021-08-31,132588.30131485892
2021-09-01,132494.48442271186
2021-09-02,132263.6737442298
2021-09-03,132203.23917487098
2021-09-07,131124.7661724372
2021-09-08,131174.6660909934
2021-09-09,131051.78734400704
2021-09-10,129995.3727150245
2021-09-13,129643.59490874245
2021-09-14,129254.88059142068
2021-09-15,130930.7288575454
2021-09-16,131128.8055057807
2021-09-17,129379.69196083977
2021-09-20,127123.11799624398
2021-09-21,127538.64110234215
2021-09-22,126976.5637054725
2021-09-23,128103.83883526757
2021-09-24,127794.44501307442
2021-09-27,125997.6579714103
2021-09-28,121797.94477179482
2021-09-29,121321.06371787026
2021-09-30,120471.91956046059
2021-10-01,121814.85239413216
2021-10-04,119412.83953860238
2021-10-05,120793.70110466912
2021-10-06,121704.08766034081
2021-10-07,123189.81482603982
2021-10-08,122906.00007822945
2021-10-11,121810.96228888466
2021-10-12,121897.25825360253
2021-10-13,123184.86906817391
2021-10-14,125994.53842070534
2021-10-15,126529.06940749123
2021-10-18,127929.75574400857
2021-10-19,129256.18702986672
2021-10-20,128877.5216646476
2021-10-21,129568.15986350014
2021-10-22,128586.9465847297
2021-10-25,129100.7409959121
2021-10-26,129012.41743376687
2021-10-27,129531.6010484977
2021-10-28,130276.73846581414
2021-10-29,131614.78233101798
2021-11-01,130268.51972916558
2021-11-02,131162.4628477378
2021-11-03,132713.2896113677
2021-11-04,134993.82115176154
2021-11-05,135148.70956328345
2021-11-08,135190.14416459037
2021-11-09,135776.67189982368
2021-11-10,133190.68721392585
2021-11-11,132591.7932019515
2021-11-12,134489.03079941703
2021-11-15,134621.96201565696
2021-11-16,135376.3589997573
2021-11-17,135439.69951870872
2021-11-18,136305.1762438102
2021-11-19,136059.56637576057
2021-11-22,134068.94656279517
2021-11-23,133750.44571307136
2021-11-24,133738.62210038138
2021-11-26,130938.23391440346
2021-11-29,134373.01176932288
2021-11-30,130664.96022227242
2021-12-01,129162.25299456551
2021-12-02,131441.37993052436
2021-12-03,128496.03582718804
2021-12-06,130016.31135275796
2021-12-07,134208.59014656974
2021-12-08,134491.13873627616
2021-12-09,132538.4349432273
2021-12-10,134497.7162084861
2021-12-13,133562.57188466025
2021-12-14,129734.51859858468
2021-12-15,132418.6113610549
2021-12-16,126631.70048144295
2021-12-17,124803.47012951806
2021-12-20,123589.46571114495
2021-12-21,125584.36750700905
2021-12-22,127345.11977627709
2021-12-23,128336.93086817696
2021-12-27,130207.63935616448
2021-12-28,129015.28942778542
2021-12-29,129415.72886326745
