date,account_value
2022-06-01,100000.0
2022-06-02,105331.35512054064
2022-06-03,101579.51320154192
2022-06-06,100992.69111103822
2022-06-07,102392.62205487395
2022-06-08,100906.55590100815
2022-06-09,97603.66297431232
2022-06-10,94345.4408081608
2022-06-13,90121.60134370472
2022-06-14,89310.7466417699
2022-06-15,90178.18153992988
2022-06-16,86294.66768319943
2022-06-17,86063.10321567823
2022-06-21,87565.92133705427
2022-06-22,87449.26663984587
2022-06-23,88435.69266838457
2022-06-24,91267.51265472795
2022-06-27,91565.24519485857
2022-06-28,90681.24227566148
2022-06-29,90045.57375950243
2022-06-30,89893.49705547716
2022-07-01,89600.71496815111
2022-07-05,88175.68094009782
2022-07-06,89036.23291534807
2022-07-07,90022.98831791307
2022-07-08,89648.34077019121
2022-07-11,88348.64478439714
2022-07-12,88450.2496828499
2022-07-13,88102.08437389757
2022-07-14,88329.72367615129
2022-07-15,90102.00869221117
2022-07-18,88923.6953110161
2022-07-19,91537.45302624132
2022-07-20,92274.02794403459
2022-07-21,93311.50558037187
2022-07-22,92748.57735676195
2022-07-25,92697.25137657548
2022-07-26,92616.92132515337
2022-07-27,94766.27039379503
2022-07-28,96884.66032452013
2022-07-29,98456.14817184831
2022-08-01,98468.43119186784
2022-08-02,98644.95586056139
2022-08-03,100778.18520397569
2022-08-04,101411.18962711717
2022-08-05,100148.27581829454
2022-08-08,99616.2885412636
2022-08-09,97417.4199127617
2022-08-10,100000.49456829454
2022-08-11,99901.66621155168
2022-08-12,101259.40712685014
2022-08-15,102444.02027077104
2022-08-16,102008.44975609209
2022-08-17,100543.2666963997
2022-08-18,100942.7873157921
2022-08-19,98843.51241440202
2022-08-22,96424.9283642235
2022-08-23,96158.49835152055
2022-08-24,97033.90107387926
2022-08-25,98984.62763542558
2022-08-26,95636.92662090684
2022-08-29,95511.40111774828
2022-08-30,94501.90058464433
2022-08-31,93718.19756740953
2022-09-01,94092.67000812913
2022-09-02,92916.28929657365
2022-09-06,92893.95885128404
2022-09-07,95028.69910377885
2022-09-08,95039.82344383623
2022-09-09,96584.12992805864
2022-09-12,97040.69598431016
2022-09-13,92679.34538311388
2022-09-14,92939.35098308946
2022-09-15,91599.39045662309
2022-09-16,91515.02275223161
2022-09-19,92123.50104088213
2022-09-20,90774.36307949449
2022-09-21,89774.54138988878
2022-09-22,88795.330065197
2022-09-23,87676.07003921892
2022-09-26,85861.04022735979
