date,account_value
2022-06-01,100000.0
2022-06-02,105963.41538596345
2022-06-03,103058.98101807405
2022-06-06,103494.53749609758
2022-06-07,104416.94672728349
2022-06-08,104489.08711338807
2022-06-09,101025.01901961137
2022-06-10,97245.0919003563
2022-06-13,92514.20170069505
2022-06-14,93043.4870500641
2022-06-15,95477.67791462709
2022-06-16,91186.05283976365
2022-06-17,91269.93331766893
2022-06-21,92771.50627136994
2022-06-22,92998.10501576234
2022-06-23,93694.1097607689
2022-06-24,97298.8358740883
2022-06-27,96748.53197241593
2022-06-28,93033.07228470613
2022-06-29,92605.44682598878
2022-06-30,91374.23049927522
2022-07-01,91676.8147440033
2022-07-05,93959.40086317826
2022-07-06,94021.83169699479
2022-07-07,96428.97935009767
2022-07-08,96280.7683758812
2022-07-11,93146.95378638078
2022-07-12,92526.72107554246
2022-07-13,93032.00732231904
2022-07-14,93231.18409682084
2022-07-15,95436.04514790345
2022-07-18,95911.30180836488
2022-07-19,99759.917057045
2022-07-20,103464.17636061479
2022-07-21,105507.33874178697
2022-07-22,103325.0469732361
2022-07-25,102351.37855578233
2022-07-26,99439.18019533921
2022-07-27,103918.69986153413
2022-07-28,104580.25490380097
2022-07-29,105376.20756293107
2022-08-01,105692.69235754777
2022-08-02,105114.79132462312
2022-08-03,105750.62834740449
2022-08-04,106050.44991207887
2022-08-05,105817.98857308198
2022-08-08,105309.39013624955
2022-08-09,103709.42425442506
2022-08-10,107110.76953316499
2022-08-11,106744.07182455827
2022-08-12,109167.79585314561
2022-08-15,109650.97503519822
2022-08-16,109252.51790667344
2022-08-17,107739.99315501023
2022-08-18,108440.70334816743
2022-08-19,106038.46005202104
2022-08-22,102700.49292946626
2022-08-23,102622.4922909813
2022-08-24,103282.50758934785
2022-08-25,103988.90550471116
2022-08-26,98303.54324913789
2022-08-29,97229.64788342286
2022-08-30,95884.77554560472
2022-08-31,95423.6066474991
2022-09-01,95007.5120096283
2022-09-02,93886.36703253556
2022-09-06,92571.39168549348
2022-09-07,95247.11239863206
2022-09-08,95245.21179247666
2022-09-09,97620.58112192918
2022-09-12,98999.1612644272
2022-09-13,93493.77841123201
2022-09-14,93833.5670731888
2022-09-15,92984.63696082689
2022-09-16,93339.17714389421
2022-09-19,94235.56930526353
2022-09-20,93584.63836034395
2022-09-21,92100.37843450166
2022-09-22,90401.99912675477
2022-09-23,89248.28761371232
2022-09-26,88200.78828128435
