date,account_value
2022-06-01,100000.0
2022-06-02,104173.96823541261
2022-06-03,101560.84042186738
2022-06-06,101570.79405047228
2022-06-07,102736.47104417278
2022-06-08,102848.6875534401
2022-06-09,100130.05977387907
2022-06-10,97193.46872011186
2022-06-13,92975.54288808777
2022-06-14,92290.5054107857
2022-06-15,93351.23471205714
2022-06-16,90788.9341466246
2022-06-17,91426.47189534047
2022-06-21,93236.82389087918
2022-06-22,93246.617252543
2022-06-23,93853.63913173917
2022-06-24,95732.71378917935
2022-06-27,94505.94117565396
2022-06-28,92735.92130298856
2022-06-29,92547.4134332681
2022-06-30,91609.75264759305
2022-07-01,92205.91302891019
2022-07-05,92916.05569286588
2022-07-06,93070.86113567592
2022-07-07,94014.22103519681
2022-07-08,94261.27009792569
2022-07-11,93278.03731365445
2022-07-12,92440.4199087167
2022-07-13,92399.02692432646
2022-07-14,92437.9122449899
2022-07-15,93635.60028476956
2022-07-18,92776.58520908597
2022-07-19,95181.7018053079
2022-07-20,95357.7663175607
2022-07-21,96168.26448960975
2022-07-22,96097.38766856864
2022-07-25,96210.24881120399
2022-07-26,96485.00801988319
2022-07-27,98887.51925559714
2022-07-28,99531.28134818748
2022-07-29,99115.52035214141
2022-08-01,98971.08163906768
2022-08-02,98359.33828617766
2022-08-03,100108.97051502898
2022-08-04,100316.45332004264
2022-08-05,100254.98999598029
2022-08-08,100113.33710720541
2022-08-09,99835.31273748877
2022-08-10,101257.2943276625
2022-08-11,100060.8844518614
2022-08-12,101161.46834174017
2022-08-15,101998.65117255072
2022-08-16,103156.14083853582
2022-08-17,102672.03733435491
2022-08-18,102395.82967844824
2022-08-19,102022.56929961065
2022-08-22,100437.57120219091
2022-08-23,99662.48037154057
2022-08-24,99472.00645739415
2022-08-25,100324.12363631108
2022-08-26,99614.42252642491
2022-08-29,98652.33530909398
2022-08-30,97511.07490897611
2022-08-31,97687.60951018766
2022-09-01,98916.51319056562
2022-09-02,96966.56582540182
2022-09-06,96602.61955875067
2022-09-07,97613.18277543692
2022-09-08,98537.07171624807
2022-09-09,100814.09799368003
2022-09-12,101147.30236747793
2022-09-13,96294.33624155859
2022-09-14,96195.26643259863
2022-09-15,94947.43739445547
2022-09-16,94246.02642853597
2022-09-19,95039.7056954656
2022-09-20,93354.77773745397
2022-09-21,91881.74794466833
2022-09-22,90425.57675536016
2022-09-23,89913.92643769125
2022-09-26,89324.67741043905
